"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06079","San Luis Obispo","2006","6%","","10,764","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2006","36%","","62,679","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2007","87%","","150,663","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2007","2%","","3,116","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2007","11%","","19,114","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2008","69%","","116,019","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2008","2%","","2,836","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2008","29%","","48,666","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2009","87%","","151,867","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2009","2%","","3,086","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2009","11%","","19,667","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2010","99%","","236,869","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2010","1%","","2,760","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2010","0%","","775","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2011","98%","","238,889","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2011","0%","","750","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2011","1%","","3,545","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2012","98%","","239,818","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2012","0%","","780","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2012","1%","","3,635","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2013","90%","","120,201","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2013","2%","","2,510","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2013","9%","","11,471","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2014","86%","","116,878","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2014","1%","","750","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2014","13%","","18,197","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2015","90%","","111,794","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2015","1%","","750","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2015","10%","","12,050","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2016","55%","","81,318","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2016","1%","","855","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2016","44%","","64,402","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2017","54%","","67,689","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2017","6%","","7,971","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2017","40%","","49,611","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2018","51%","","64,830","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2018","6%","","7,836","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2018","43%","","54,131","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2019","51%","","64,906","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2019","6%","","7,941","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2019","42%","","53,615","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2020","58%","","87,227","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2020","7%","","10,984","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2020","35%","","52,790","Concentration: (not-detected)"
"06","California","06081","San Mateo","1999","100%","","461,297","Concentration: (0-<=10)"
"06","California","06081","San Mateo","1999","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","1999","0%","","0","Concentration: (not-detected)"
"06","California","06081","San Mateo","2000","14%","","64,650","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2000","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2000","86%","","396,647","Concentration: (not-detected)"
"06","California","06081","San Mateo","2001","47%","","240,719","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2001","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2001","53%","","266,937","Concentration: (not-detected)"
"06","California","06081","San Mateo","2002","21%","","118,139","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2002","10%","","56,110","Concentration: (>10)"
"06","California","06081","San Mateo","2002","69%","","383,835","Concentration: (not-detected)"
"06","California","06081","San Mateo","2003","21%","","115,011","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2003","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2003","79%","","438,995","Concentration: (not-detected)"
"06","California","06081","San Mateo","2004","30%","","174,249","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2004","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2004","70%","","412,667","Concentration: (not-detected)"
"06","California","06081","San Mateo","2005","14%","","94,476","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2005","24%","","163,209","Concentration: (>10)"
"06","California","06081","San Mateo","2005","63%","","432,004","Concentration: (not-detected)"
"06","California","06081","San Mateo","2006","84%","","579,937","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2006","16%","","107,099","Concentration: (>10)"
"06","California","06081","San Mateo","2006","0%","","865","Concentration: (not-detected)"
"06","California","06081","San Mateo","2007","17%","","119,405","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2007","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2007","83%","","599,527","Concentration: (not-detected)"
"06","California","06081","San Mateo","2008","17%","","118,974","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2008","8%","","56,110","Concentration: (>10)"
"06","California","06081","San Mateo","2008","76%","","543,803","Concentration: (not-detected)"
"06","California","06081","San Mateo","2009","24%","","174,249","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2009","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2009","76%","","543,822","Concentration: (not-detected)"
"06","California","06081","San Mateo","2010","24%","","175,528","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2010","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2010","76%","","553,637","Concentration: (not-detected)"
"06","California","06081","San Mateo","2011","26%","","192,459","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2011","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2011","74%","","537,297","Concentration: (not-detected)"
"06","California","06081","San Mateo","2012","33%","","242,029","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2012","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2012","67%","","487,727","Concentration: (not-detected)"
"06","California","06081","San Mateo","2013","76%","","188,542","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2013","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2013","24%","","59,304","Concentration: (not-detected)"
"06","California","06081","San Mateo","2014","89%","","169,286","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2014","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2014","11%","","20,128","Concentration: (not-detected)"
"06","California","06081","San Mateo","2015","99%","","188,091","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2015","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2015","1%","","1,223","Concentration: (not-detected)"
"06","California","06081","San Mateo","2016","66%","","193,609","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2016","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2016","34%","","99,535","Concentration: (not-detected)"
"06","California","06081","San Mateo","2017","57%","","132,756","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2017","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2017","43%","","99,854","Concentration: (not-detected)"
"06","California","06081","San Mateo","2018","45%","","107,417","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2018","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2018","55%","","130,366","Concentration: (not-detected)"
"06","California","06081","San Mateo","2019","48%","","114,380","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2019","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2019","52%","","122,997","Concentration: (not-detected)"
"06","California","06081","San Mateo","2020","74%","","135,178","Concentration: (0-<=10)"
"06","California","06081","San Mateo","2020","0%","","0","Concentration: (>10)"
"06","California","06081","San Mateo","2020","26%","","47,489","Concentration: (not-detected)"
"06","California","06083","Santa Barbara","1999","98%","","349,536","Concentration: (0-<=10)"
"06","California","06083","Santa Barbara","1999","0%","","240","Concentration: (>10)"
"06","California","06083","Santa Barbara","1999","2%","","7,200","Concentration: (not-detected)"
"06","California","06083","Santa Barbara","2000","3%","","10,303","Concentration: (0-<=10)"
"06","California","06083","Santa Barbara","2000","0%","","0","Concentration: (>10)"
"06","California","06083","Santa Barbara","2000","97%","","346,583","Concentration: (not-detected)"
