"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06011","Colusa","2017","100%","","2,300","Concentration: (0-<=10)"
"06","California","06011","Colusa","2017","0%","","0","Concentration: (>10)"
"06","California","06011","Colusa","2017","0%","","0","Concentration: (not-detected)"
"06","California","06011","Colusa","2018","100%","","1,317","Concentration: (0-<=10)"
"06","California","06011","Colusa","2018","0%","","0","Concentration: (>10)"
"06","California","06011","Colusa","2018","0%","","0","Concentration: (not-detected)"
"06","California","06011","Colusa","2019","100%","","4,280","Concentration: (0-<=10)"
"06","California","06011","Colusa","2019","0%","","0","Concentration: (>10)"
"06","California","06011","Colusa","2019","0%","","0","Concentration: (not-detected)"
"06","California","06011","Colusa","2020","100%","","2,778","Concentration: (0-<=10)"
"06","California","06011","Colusa","2020","0%","","0","Concentration: (>10)"
"06","California","06011","Colusa","2020","0%","","0","Concentration: (not-detected)"
"06","California","06013","Contra Costa","1999","12%","","62,500","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","1999","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","1999","88%","","443,720","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2000","0%","","0","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2000","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2000","100%","","443,720","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2001","20%","","88,265","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2001","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2001","80%","","355,520","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2002","4%","","17,075","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2002","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2002","96%","","428,081","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2003","0%","","186","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2003","0%","","340","Concentration: (>10)"
"06","California","06013","Contra Costa","2003","100%","","506,557","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2004","4%","","16,215","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2004","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2004","96%","","444,064","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2005","4%","","17,323","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2005","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2005","96%","","427,885","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2006","0%","","560","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2006","0%","","49","Concentration: (>10)"
"06","California","06013","Contra Costa","2006","100%","","445,106","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2007","0%","","845","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2007","0%","","49","Concentration: (>10)"
"06","California","06013","Contra Costa","2007","100%","","443,769","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2008","4%","","16,715","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2008","0%","","49","Concentration: (>10)"
"06","California","06013","Contra Costa","2008","96%","","427,065","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2009","0%","","680","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2009","0%","","434","Concentration: (>10)"
"06","California","06013","Contra Costa","2009","100%","","444,746","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2010","13%","","64,095","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2010","0%","","229","Concentration: (>10)"
"06","California","06013","Contra Costa","2010","87%","","444,119","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2011","0%","","366","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2011","0%","","229","Concentration: (>10)"
"06","California","06013","Contra Costa","2011","100%","","459,280","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2012","3%","","15,915","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2012","0%","","907","Concentration: (>10)"
"06","California","06013","Contra Costa","2012","96%","","444,430","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2013","29%","","14,545","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2013","0%","","49","Concentration: (>10)"
"06","California","06013","Contra Costa","2013","71%","","36,157","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2014","1%","","225","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2014","0%","","49","Concentration: (>10)"
"06","California","06013","Contra Costa","2014","99%","","36,349","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2015","0%","","0","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2015","54%","","699","Concentration: (>10)"
"06","California","06013","Contra Costa","2015","46%","","600","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2016","5%","","1,735","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2016","1%","","312","Concentration: (>10)"
"06","California","06013","Contra Costa","2016","95%","","36,367","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2017","22%","","311","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2017","19%","","274","Concentration: (>10)"
"06","California","06013","Contra Costa","2017","59%","","827","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2018","94%","","15,350","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2018","5%","","814","Concentration: (>10)"
"06","California","06013","Contra Costa","2018","2%","","250","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2019","4%","","1,580","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2019","1%","","537","Concentration: (>10)"
"06","California","06013","Contra Costa","2019","95%","","40,211","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2020","32%","","170","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2020","68%","","367","Concentration: (>10)"
"06","California","06013","Contra Costa","2020","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","1999","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","1999","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","1999","100%","","3,068","Concentration: (not-detected)"
"06","California","06015","Del Norte","2000","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2000","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2000","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2001","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2001","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2001","100%","","17,068","Concentration: (not-detected)"
"06","California","06015","Del Norte","2002","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2002","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2002","100%","","96","Concentration: (not-detected)"
"06","California","06015","Del Norte","2003","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2003","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2003","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2004","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2004","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2004","100%","","620","Concentration: (not-detected)"
"06","California","06015","Del Norte","2005","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2005","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2005","100%","","1,045","Concentration: (not-detected)"
"06","California","06015","Del Norte","2006","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2006","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2006","100%","","312","Concentration: (not-detected)"
"06","California","06015","Del Norte","2007","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2007","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2007","100%","","320","Concentration: (not-detected)"
"06","California","06015","Del Norte","2008","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2008","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2008","100%","","467","Concentration: (not-detected)"
"06","California","06015","Del Norte","2009","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2009","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2009","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2010","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2010","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2010","100%","","16,568","Concentration: (not-detected)"
"06","California","06015","Del Norte","2011","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2011","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2011","100%","","154","Concentration: (not-detected)"
"06","California","06015","Del Norte","2012","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2012","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2012","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2013","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2013","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2013","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2014","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2014","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2014","100%","","875","Concentration: (not-detected)"
"06","California","06015","Del Norte","2015","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2015","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2015","100%","","350","Concentration: (not-detected)"
"06","California","06015","Del Norte","2016","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2016","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2016","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2017","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2017","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2017","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2018","0%","","0","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2018","0%","","0","Concentration: (>10)"
